Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Sector,Daily_Return,Log_Return,Intraday_Volatility,Volatility_30d,Volatility_90d,Avg_Return_30d,Drawdown_30d,Price_Momentum_30d,Days_from_Event,Event_Name,Event_Date,Event_Type,Event_Period
2017-08-21 04:00:00,68.22681204687329,68.76792316045614,67.7798090348555,68.28955078125,761000,0.0,0.0,FANG,Energy,-0.002063136549537048,-0.0020652677475542763,0.014469477603767373,0.3530937725160152,0.32734167550508714,-0.030761886723936895,-0.09901745838081498,-0.010792064983146332,-4,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-22 04:00:00,68.84635952465155,69.13652175099445,68.32877382086632,68.56404113769531,634100,0.0,0.0,FANG,Energy,0.00401950742544166,0.004011450787398347,0.011780926513738472,0.35272863987133096,0.3270506041670164,-0.05329663738001073,-0.09539595236458333,-0.013428153794895148,-3,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-23 04:00:00,68.4072074777691,70.41479978997764,68.11704522076204,69.68547821044922,773400,0.0,0.0,FANG,Energy,0.016356052737640736,0.01622373337248476,0.03297321950315689,0.35551934116924455,0.3284339087687384,0.13243700837098515,-0.08060020085477528,0.008512352318239769,-2,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-24 04:00:00,69.59134490169765,70.0697172691434,68.77575932413596,69.88935089111328,728000,0.0,0.0,FANG,Energy,0.00292561213468856,0.002921340860207666,0.018514379208120057,0.3530089199831177,0.32722762942223516,0.032123109334893485,-0.07791039364576582,-0.0033549934971637274,-1,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-25 04:00:00,70.09325233488903,70.22657365607505,69.38746243530692,69.59135437011719,413600,0.0,0.0,FANG,Energy,-0.0042638330045498,-0.004272949062623019,0.012057693493151061,0.35144360870010144,0.32476349808061183,-0.10326984323935995,-0.08184202974249137,-0.01923092637983248,0,Hurricane Harvey,2017-08-25,Hurricane,Event Day
2017-08-28 04:00:00,69.51294895189069,69.51294895189069,67.85040784498908,69.03457641601562,614000,0.0,0.0,FANG,Energy,-0.00800067708325336,-0.00803285424109937,0.024082730614334788,0.352128541364128,0.32495372035854686,-0.16954704775549986,-0.08918791517393708,-0.026970190457264342,3,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-29 04:00:00,68.90910205667184,69.53647163083116,67.92883148789471,69.14436340332031,758300,0.0,0.0,FANG,Energy,0.001590318837376259,0.0015890556194761438,0.02325048729654293,0.35218964209785114,0.3244371920580409,-0.1506177590758542,-0.08773943355812815,-0.02477602557672398,4,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-30 04:00:00,69.08161736243727,70.03052443802308,68.23466822752572,69.37962341308594,595000,0.0,0.0,FANG,Energy,0.003402446680915272,0.0033966714554306316,0.025884490606194896,0.3320108117823313,0.3243687674944272,-0.44908190671685955,-0.08463551562170814,-0.05812859821718486,5,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-31 04:00:00,69.86583370478719,71.45779796563839,69.37962338336214,71.19900512695312,1300400,0.0,0.0,FANG,Energy,0.026223574363247737,0.025885631746026573,0.029188253102282926,0.33857797725055827,0.32536198168983727,-0.09018801073319017,-0.06063138699613802,-0.01721149623563678,6,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-09-01 04:00:00,71.41857665778676,72.20279294083397,70.78336338310903,72.08515930175781,1434900,0.0,0.0,FANG,Energy,0.012446159510580257,0.012369342792655103,0.019691009515329268,0.34036666512888214,0.32600689496777824,0.04982138888758172,-0.048939855399459324,-0.0007611408461681846,7,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-15 04:00:00,34.108313546602375,34.16825759454287,33.6116305588604,33.868534088134766,7691300,0.0,0.0,HAL,Energy,-0.00902039891959694,-0.009061329041197809,0.016434931439134205,0.24190618218484872,0.2335863803942903,-0.8122593891102772,-0.13229500491932877,-0.09538007110874747,-10,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-16 04:00:00,33.98842890820984,34.21964311031135,33.50887642981226,33.67158126831055,6662700,0.0,0.0,HAL,Energy,-0.005815215365143844,-0.005832189567766783,0.021108800172922607,0.2370033129816009,0.23336507621220115,-0.6958707251672733,-0.13734089633913393,-0.08259433602907162,-9,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-17 04:00:00,33.56882295105117,33.70583842159805,33.01219576443206,33.132083892822266,8145400,0.0,0.0,HAL,Energy,-0.01602233560667432,-0.01615208097477565,0.02093567852266201,0.23501371621054068,0.23403440083793622,-0.6658280060919768,-0.1511627100121412,-0.07924763007991276,-8,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-18 04:00:00,33.10639226850619,33.78290753765144,32.69534588473227,33.38898849487305,8868200,0.0,0.0,HAL,Energy,0.007753952419106369,0.0077240450308718265,0.03257246481384627,0.236719772236713,0.23461626810767994,-0.5527200603243447,-0.14458086605401224,-0.06677827014046966,-7,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-21 04:00:00,33.33760488659272,33.38898690713596,33.01219195656444,33.17490005493164,5084500,0.0,0.0,HAL,Energy,-0.00641194745909357,-0.0064325922905684165,0.011357832275232503,0.23258637385201997,0.23397063154704453,-0.7151512437741884,-0.15006576859637727,-0.08459375444724482,-4,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-22 04:00:00,33.277658213683836,33.42323569372143,33.09782605597651,33.106388092041016,6032800,0.0,0.0,HAL,Energy,-0.002065174658467117,-0.0020673100721601266,0.009829209904753979,0.22978759569442692,0.23225251390424098,-0.809906538729887,-0.15182103123243576,-0.09482560722150235,-3,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-23 04:00:00,33.02075580388812,33.637323689687534,32.9865011250365,33.42323684692383,4623500,0.0,0.0,HAL,Energy,0.009570622865953338,0.009525114586249982,0.019472158475606665,0.2323784397733757,0.23226161872767312,-0.7432814128482093,-0.14370343019952822,-0.08765790814748664,-2,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-24 04:00:00,33.37185900938925,33.3975483858786,33.02931874490294,33.217716217041016,7345900,0.0,0.0,HAL,Energy,-0.006149034302813994,-0.006168017473026281,0.011085338876691279,0.21891739440192245,0.23225217212626192,-0.9893210289992468,-0.1489688271806133,-0.11377638280581714,-1,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-25 04:00:00,33.33760276653951,33.71439442644342,33.26053137397895,33.40610885620117,6167200,0.0,0.0,HAL,Energy,0.005671450677982248,0.005655428552172039,0.013586229225862672,0.2167143869498034,0.23005863562695372,-1.0280432181421861,-0.14414224585854285,-0.1178201081397342,0,Hurricane Harvey,2017-08-25,Hurricane,Event Day
2017-08-28 04:00:00,33.45749244215779,33.55169117822683,32.78097721648567,33.217716217041016,7348300,0.0,0.0,HAL,Energy,-0.005639466720625985,-0.005655428552171928,0.023201894937791713,0.21670573990281805,0.2297842542390043,-1.0545170986140846,-0.1489688271806133,-0.12060736672763028,3,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-29 04:00:00,33.10639004467384,33.217716120313625,32.832359140565174,33.157772064208984,5120500,0.0,0.0,HAL,Energy,-0.0018045838082414445,-0.0018062140311463875,0.011621920164063477,0.2167616480157229,0.22902034622852457,-1.0487300850408592,-0.1505045842553919,-0.12000001214894729,4,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-30 04:00:00,33.063580952121015,33.431810676929786,32.866621398547665,33.114959716796875,4481900,0.0,0.0,HAL,Energy,-0.001291170809944786,-0.001292005089183669,0.01706749104379676,0.18084177040109123,0.22889255527951957,-1.3612119274613803,-0.1478625316966638,-0.15160142793938325,5,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-31 04:00:00,33.31191644518624,33.526003303402845,33.055009601961345,33.37186050415039,7303700,0.0,0.0,HAL,Energy,0.007757846893082787,0.007727909532164006,0.01411349844827872,0.18481582277741365,0.22910616433923742,-1.2591896029367058,-0.12190165660865329,-0.14125177968570735,6,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-09-01 04:00:00,33.54392455208278,33.810622019873385,33.38906647574925,33.466495513916016,5199500,0.18,0.0,HAL,Energy,0.0028357726640340086,0.0028317594459920906,0.012596345618227076,0.17885126318727115,0.22923562082633248,-1.050263383718135,-0.09786406716721797,-0.11941156933013064,7,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-15 04:00:00,47.46845042691141,47.728070835187864,47.40982697903259,47.57732391357422,1943100,0.0,0.0,HIG,Insurance,0.0063775142775321925,0.006357263985434345,0.006688981850542448,0.13231641636212482,0.11889855022636064,0.6176225462306617,0.0,0.07513295946529341,-10,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-16 04:00:00,47.66943994042059,47.87043688288914,47.317699284523165,47.326072692871094,1393000,0.0,0.0,HIG,Insurance,-0.00528090275021631,-0.005294896003559741,0.011679346434533819,0.13347370396786,0.11891244234582515,0.5939274708133236,-0.005280902750216283,0.07209269969987897,-9,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-17 04:00:00,47.27582982791418,47.40982673591269,46.538845236553264,46.563968658447266,1484100,0.0,0.0,HIG,Insurance,-0.01610325960004344,-0.01623432605425595,0.01870505295088109,0.14314452261695898,0.12254139370470865,0.4825629452566555,-0.021299122602350364,0.05783867508803353,-8,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-18 04:00:00,46.42158309262749,46.580703370251456,46.06983932796235,46.53045654296875,4524500,0.0,0.0,HIG,Insurance,-0.0007197005848950111,-0.0007199596936889195,0.010979132384341587,0.14328647620871182,0.12259567540601975,0.44934845586388333,-0.022003494196250674,0.05366935423612018,-7,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-21 04:00:00,46.605833655483785,46.605833655483785,46.17034301449901,46.29596328735352,1445700,0.0,0.0,HIG,Insurance,-0.005039564900866211,-0.005052306333605462,0.009406665507351815,0.1446089757938721,0.12201384122804966,0.3847143261063765,-0.026932171060069076,0.04558332223382244,-4,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-22 04:00:00,46.38808307794753,46.58907997129007,46.33783625066482,46.53045654296875,1297900,0.0,0.0,HIG,Insurance,0.005065090754452051,0.005052306333605463,0.005399554169283403,0.14449819064275038,0.1219912104417093,0.4463275268137461,-0.022003494196250674,0.053270023794613985,-3,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-23 04:00:00,46.28758485902433,46.41320511825131,46.14521139821584,46.18708801269531,2066600,0.0,0.0,HIG,Insurance,-0.00737943608948588,-0.00740679882546844,0.005802351513518397,0.1468949779435765,0.12139078567957866,0.3652304495667687,-0.02922055690656994,0.04312440004486895,-2,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-24 04:00:00,46.29597079570931,46.371344249541195,45.734859790868114,45.751609802246094,1739000,0.0,0.0,HIG,Insurance,-0.009428570390268343,-0.009473300744295633,0.013911739093426042,0.14891390348659372,0.12001937782187364,0.2208900504801338,-0.038373619219201884,0.025337926939166033,-1,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-25 04:00:00,45.89398091519183,46.20384814429714,45.80185744835938,46.08660125732422,2063400,0.0,0.0,HIG,Insurance,0.007321959960011615,0.007295284542933004,0.00872250686687113,0.15007712224091482,0.11904061304542897,0.26978352216491774,-0.03133262936263391,0.031297114989812025,0,Hurricane Harvey,2017-08-25,Hurricane,Event Day
2017-08-28 04:00:00,45.80183967054258,45.986086532692745,44.880611749265384,45.63434600830078,2611400,0.0,0.0,HIG,Insurance,-0.009813161237433699,-0.009861627637222703,0.024224622025398983,0.15302045261944444,0.12015431946627814,0.1527195289001338,-0.04083831845613934,0.016983777083887652,3,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-29 04:00:00,45.25748065970909,45.67622122126509,45.17373063055572,45.50035095214844,2049400,0.0,0.0,HIG,Insurance,-0.002936276464397425,-0.0029405957813463763,0.011043664063994311,0.15335137645186914,0.11945117028328339,0.1296236934213381,-0.04365468232720847,0.014187053543073258,4,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-30 04:00:00,45.517170254051784,45.97133348565748,45.11347067317529,45.71060943603515,1914900,0.23,0.0,HIG,Insurance,0.004621029936842325,0.004610385756790375,0.018767258259433924,0.15298265887219736,0.11955629522357726,0.11826301416150002,-0.03923538198428348,0.012823549160403847,5,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-31 04:00:00,45.77789220358344,45.929279940506994,45.290086560536665,45.47511672973633,2141700,0.0,0.0,HIG,Insurance,-0.005151817252149193,-0.005165133617993769,0.014055893111151904,0.15369027042105055,0.11956963657652926,0.09213203217498167,-0.044185065718631414,0.00966638234137518,6,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-09-01 04:00:00,45.53399924374216,45.819953563382754,45.35738124851934,45.45830535888672,1712800,0.0,0.0,HIG,Insurance,-0.0003696828520424189,-0.0003697512015935897,0.01017574921043523,0.15370435011477368,0.11917204476204597,0.0874650668687472,-0.044538414109561254,0.00910552494543615,7,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-15 04:00:00,12.160764040589711,12.167157858720998,12.00731606392722,12.052071571350098,9785200,0.0,0.0,KMI,Energy,-0.00945870922589409,-0.00950372691370838,0.01326259920109915,0.1936250229631816,0.19140448778593583,-0.22357052115595313,-0.08329803747277915,-0.028352248569343708,-10,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-16 04:00:00,12.077644065177042,12.128793384127922,11.936983742936114,11.962557792663574,8460400,0.0,0.0,KMI,Energy,-0.007427252498177439,-0.0074549718758468815,0.01603416631428453,0.19238605587262553,0.19127463832909217,-0.1955893052758864,-0.09010661441404362,-0.025080395798526722,-9,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-17 04:00:00,11.92419648501856,11.94337793754208,11.757960888302708,11.764354705810549,9062900,0.0,0.0,KMI,Energy,-0.016568621049804277,-0.016707415879855646,0.015760919648894246,0.19629025119043012,0.19216288104471616,-0.25646553052467047,-0.10518229311554075,-0.03221228312816815,-8,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-18 04:00:00,11.745175892872073,11.93059174503376,11.655663656435536,11.86026096343994,11593900,0.0,0.0,KMI,Energy,0.008152275243964002,0.008119224950032186,0.023180610396829324,0.19790390778007466,0.19268371042826346,-0.20554900923131406,-0.09788749287584592,-0.02635828639665949,-7,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-21 04:00:00,11.87944241828266,11.905017691406282,11.789931401342267,11.86026096343994,12272100,0.0,0.0,KMI,Energy,0.0,0.0,0.009703520893745642,0.19757175972278843,0.19259332986500927,-0.16611332502061568,-0.09788749287584592,-0.021765746263990304,-4,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-22 04:00:00,11.866651816230467,12.045675024869285,11.853865402360142,12.013707160949709,8245100,0.0,0.0,KMI,Energy,0.012937843271979999,0.012854864323765262,0.01596589794802183,0.2001908000765097,0.19319290856790639,-0.11907154195055404,-0.08621610264498061,-0.016327331871093143,-3,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-23 04:00:00,11.975346117848394,12.231092727350736,11.968952300173832,12.154369354248049,8394800,0.0,0.0,KMI,Energy,0.011708475278601638,0.011640461459224318,0.021567587715711795,0.20107816139548867,0.19440236124514862,-0.10375890406819925,-0.07551708647281506,-0.014551715355250239,-2,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-24 04:00:00,12.154369034188017,12.224699807260157,12.084038261115875,12.179943084716797,7708400,0.0,0.0,KMI,Energy,0.00210407712020122,0.0021018666500607136,0.01154862097186492,0.2008895126919516,0.1939086653257055,-0.051462279678082506,-0.07357190312644556,-0.00839113048772755,-1,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-25 04:00:00,12.224694514579918,12.31420548192088,12.18633162615196,12.256662368774414,7981700,0.0,0.0,KMI,Energy,0.0062988212279813105,0.006279066564216873,0.010433007936540428,0.19913192202559607,0.19385922452018978,-0.08980929499583312,-0.06773649816366016,-0.012869294321367186,0,Hurricane Harvey,2017-08-25,Hurricane,Event Day
2017-08-28 04:00:00,12.282242049251204,12.288635866925766,12.10961385002214,12.154369354248049,7887000,0.0,0.0,KMI,Energy,-0.008345911101130699,-0.008380933214277485,0.014729025561581862,0.20044682115533813,0.19329109604210576,-0.16421443682389267,-0.07551708647281506,-0.02160858309358027,3,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-29 04:00:00,12.096822985659427,12.173547557778,12.077641537755856,12.160759925842283,8202000,0.0,0.0,KMI,Energy,0.0005257838895607048,0.0005256457136431033,0.00788651536639084,0.20039125320421847,0.19001420051935197,-0.13831398636939765,-0.07503100825070827,-0.018584088300857116,4,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-30 04:00:00,12.154369217505732,12.28224191107026,12.096826078578088,12.192730903625488,9498300,0.0,0.0,KMI,Energy,0.0026290279536942407,0.002625578104880053,0.015207079854197298,0.19871454025000782,0.18756799183897693,-0.18946039662293507,-0.07259923891509894,-0.024508145525473646,5,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-31 04:00:00,12.23109479858761,12.4037242465461,12.205520743054633,12.358968734741213,11783200,0.0,0.0,KMI,Energy,0.013634175348386846,0.013542066256301818,0.016037220236209043,0.15036684241324233,0.1876836080284403,-0.4550062875592767,-0.05995489432024004,-0.05401107274074113,6,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-09-01 04:00:00,12.35896281713357,12.429293570292533,12.21190871461542,12.378144264221191,14322500,0.0,0.0,KMI,Energy,0.0015515476971856845,0.001550345290624109,0.017561990799013338,0.14875275454898068,0.18770077851919814,-0.4950857396630284,-0.054225656307574324,-0.058496369501271794,7,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-15 04:00:00,42.85986328125,43.07589082459565,42.60063088849896,42.85986328125,166300,0.0,0.0,KMPR,Insurance,0.0010088976145326,0.0010083890193858373,0.011088694636704644,0.4112644195958103,0.31182874479353206,1.9651338106532725,0.0,0.25085053827809123,-10,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-16 04:00:00,42.94627927951168,43.20551169039023,42.60063386746098,42.77345657348633,241800,0.0,0.0,KMPR,Insurance,-0.002016028543923798,-0.002018063464901249,0.014141429554332417,0.4078558289608735,0.3118071268963304,2.0535945989578703,-0.002016028543923807,0.26419068291160586,-9,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
